review_body,review_date 
"Had a 5 night stay here and I gotta say while the place has plenty of facilities and the room was nice, the whole place is focussed on catering to the Asian traveller market. Everything... the food on site, the shopping in site & majority of the activities offered. Even certain staff members (more than a few) were rude and dismissive of anyone who wasn’t the “target market”. Very poor.What needs to happen is the introduction of some more family friendly eateries on site, ie iHop, Outback Steakhouse etc that are more family friendly and not catered to a certain market only. There’s a big reason why families have to go off site for meals at HHV and it’s because the food doesn’t cater to them as a family..... and it’s really expensive which is another big minus!On two occasions I had to make the HHV aware of poor staff behaviour and the lack of facilities. These will obviously not be actioned due to the fact we are but 1 family on holiday and not the targeted market. Overall, the room & view was good, there are facilities available but very expensive, you’re better off staying elsewhere and closer to the town centre where you have cheaper food choices and more of them.Sadly, we won’t ever stay here again, the staff rudeness and lack of decent on site facilities for families have sealed its fate for our next visit.","October 29, 2018"
We thoroughly enjoyed our stay at the Hilton Hawaiian Village Waikiki. All of the amenities and service was excellent. The location was also awesome in relation to all of the stuff in town. The only negative that we could find was the cost of breakfast,"October 28, 2018"
We’ve travelled here before but first time stay in the Kalia Tower at the entrance of the Hilton Hawaiian Village. Our 16th floor room facing the ocean has spectacular views! Mahalo to the Kalia Staff for a wonderful stay!,"October 28, 2018"
"We stayed with HHV for 4 nights, our reservation was rather a complicated one. Our first night we took advantage of the HHV suite sale when it offer 50% discount on suites, the second night was on award redemption, the last two nights we used the AMEX Hilton card free weekend nights certificates, so we actually have 4 different reservations with Hilton online booking. The day before we arrival, I was able to msg with HHV thru Hilton app, the front desk was so wonderful they were able to link all the reservations together and allowing us to staying in same junior suite all 4 nights, for this I have to give HHV 5+ stars.The resort is huge, you really don't need go anywhere to enjoy all the Hawaii funs, the bazaar has everything, from a high-end LV store to 2 local ABC market for your everyday needs.Here are some very important tips.1. Please do your self a favor, go with digital check in on your Hilton app, you can save yourself hours from standing in the long long check in line.2. If you Hilton gold or diamond member, and only if you are doing online check in, instead of the standard $10 per person food credit, ask for continental breakfast voucher at the Rainbow Lanai, it's buffet style, offers many selections including several hot Asian breakfast items, and it's $29.95 per person if you paying cash.3. Honolulu is expensive, to save yourself some money, instead of paying $30_35 for a taxi or uber for one way transporting from airport to HHV, you can ride the city bus for $2.75. After you claim your luggage, you can go back to the arriving hall on 2nd floor, go outside and across the street, ride the bus 19/20, it will take you to HHV in 50_60 mins. And to save yourself about 5 mins of walking to the HHV front desk, you can get off the bus at the Ilikai hotel stop, it's one stop before the HHV stop, but it's more close the HHV open air check in front counter.","October 28, 2018"
We stayed for 4 nights. The resort is huge but also quite busy... obviously. It is in a great location and the proximity to the ocean is awesome for sure. There is a food truck by the lagoon which serves great shrimp. The equipment rentals (boards and whatnot) were quite expensive. We paid for a junior suite upgrade which listed it on my email as being in the Rainbow tower... which we didn’t get. I only found out that we were in Diamond Head after the front desk agent had made the keys and charged us. The room was very dated but the balcony was huge. This is the only reason we kept the room. All in all decent but not the typical Hilton standards for modern rooms that I am used to.,"October 27, 2018"
Just loved our three nights at the Hawaiian village. Would highly recommend the Ali’i Tower because of the private pool and dedicated check in right in the tower. The room was spacious with a nice view. Really liked that there were many restaurants and shops right on the property. The diner was good and we visited the ice cream shop more than once! Very handy ABC store as well. You can rent beach chairs if you want. On check out day we could use the facilities as long as we liked and if you are a Hilton Honors member there is also access to a hospitality room to shower etc before you leave. We would definitely stay here again!,"October 27, 2018"
We were very disappointed with the quality of the hotel for the price they charge. There were holes in the wall in both rooms we stayed in in the elevator doors were all scratched and stained. The refrigerator in our room the week prior also was not working and our food spoiled. For this property being a Hilton property it did not appear to have the upkeep that as expected with the chain. We also thought the prices and the restaurants were absurd for the quality of the food that we received. We paid half the price for the same food in other restaurants around town in the quality was the same if not better. The resort fee is also unnecessary as many of those benefits are offered for free at other hotels. We probably will pick a different hotel for our next stay in Hawaii. ,"October 27, 2018"
"Parking is $43 to $50. Resort fee is $40. Chairs, umbrellas etc were too pricey. Food was decent and slightly high priced. Bed was less then great. Water pressure was great. Location is great but all together too expensive and not a top 10 hotel experience I have had. ","October 27, 2018"
"“Village” is the right word to describe this. Definitely a small city, complete with a Dr! Favorites: walking around the lagoon, close to anything you could need, nice room with plenty of space for strollers and two cribs, wonderful view, great service from most staff (better than average travel experience). Wine/beer opener next to ice machine is very smart. Cautionary: very crowded/noisy resort, long restaurant lines, lagoon is way colder than ocean which made it tough for toddlers to enjoy. That said, colder is better to reduce bacteria in a concentrated environment so don’t change it lol. Parking is expensive and traveling the distance between parking and hotel room was quite a workout with little ones.We were in Diamond Head tower. There was a US post office in our tower which made it easy to send souvenirs to loved ones. Whalers General Store, also in our tower, was a nice alternative to ABC with several healthy options for kiddos. Just outside of our tower was the Tapa pool & bar as well as Lanikai Juice which had actual vegan options available. I ate the vegan curry wrap (which was tasty but messy) and at other times, enjoyed a vegan acai bowl and a smoothie with vegan protein. Charges to our room were not the easiest with staff but they accommodated us with only minor delays. I would stay there again, no doubt. Just important to understand the trade offs - the better the view + more available resources (shopping/food), the larger the crowd.","October 27, 2018"
"We had been wanting to stay here to check the property out to see if it was suitable to bring the family the next trip to Hawaii. This seems like it will be a good place. The lagoon looked great as we are always concerned when the little grand kids go in the ocean. We like the selection of floats and other things available to rent by the lagoon. We also really liked the Village shops just across the street so the kids can go shopping for the their souvenirs, etc. Also there were a good selection of food items in the ABC store and the Wiki Wiki market onsite to cut down on the cost to not have to go out for a more expensive dining option with the family. We were only staying one night before our cruise ship departed the next morning but this fir our needs perfectly. We were close to the ships pier and not that far from the airport. We went down to Waikiki for dinner and took a quick cab ride to and from the hotel to get there.","October 27, 2018"
"We were extremely fortunate to have our vacation land on the 2 days that the Hilton Hawaiian Village was hosting their “Nightmare on Kalia Road Haunted House.” Being a fan of things like this, I was eager to experience if the Hilton could live up to my expectations. After paying a $10.00 admission fee, which by the way goes to Hawaii based charities, we were ushered into the haunted house. Now I have to tell you, I was really impressed with the whole maze that had scary and well thought out scenes in every room. In fact, it was even better than ones I have seen at amusement parks. Hats off to the Hilton for having the Halloween spirit! We hope to return next year and see it once again!","October 27, 2018"
"Our stay here as excellent! The service was over the top and everyone was extremely helpful with any issues that arose.We went with another couple to celebrate our anniversaries but for some reason that didn’t show up in their records. We were booked in completely separate towers, but they quickly worked to get our rooms switched and were on the same floor in the same tower. We needed an extra top sheet and shortly after the call, housekeeping was dropping one off. The other couple we went with had an issue with their tub draining and maintenance was there minutes after the call. Overall, the service was incredible.Our flight was later in the afternoon and our checkout was at 11. They did not have late checkout available, but instead offered us a hospitality room and were allowed 20 min per person to get cleaned up and ready for our flight. This was perfect for us to get prepared and relax before heading to the airport.This resort offers awesome amenities, phenomenal service, and is a great value for the money.","October 27, 2018"
"We stayed in the Rainbow Tower and had a beautiful view of Diamond Head. I was recovering from knee surgery and was accompanying my husband who was attending a conference at the resort. I really enjoyed long hours sitting on the balcony reading and enjoying the view. I also liked the roped off, calm swimming area in front of the resort as I was unable to swim in rougher areas due to my knee. Would I go back? Probably not. While the rooms were nice, they were nothing special and certainly not worth the high price we were paying. The property was very crowded and it was difficult to find a lounge chair by the pool if you weren’t there early. The line up at Starbucks each morning was at least 15 minutes long. The signage was very poor and it was a long and confusing walk to get to the only gym on the property.","October 27, 2018"
"My second stay here, but a bit far apart. This place is still beautiful and big, very big but now it's not relaxing at all!! Too much noise, caters to families, and quite pricey. Was turned off by the whole check-in mess. It's crowded and they do a pre-checkin?? Crowds of people, who jumps in line ahead of others,very disorganized. We stayed in the Rainbow Tower. It's roomy but a bit dated. We had an ocean view with a balcony high up but could still hear the noise. Pool is very crowded,kids splashing everywhere. Beach is nice but they change an arm and a leg to rent chairs and umbrellas. The lagoon area is nice but again rentals for canoes etc is high. Lots of food options and you never really have to leave the resort. Zip check-out seemed simple but in the end they changed me for a key they said I didn't return! I dropped everything off as requested. It was subsequently reversed but had to make a couple of calls. I gave it a 4 for it's location and the property is beautiful! Service was generally friendly... but I felt like it was too busy of a place to really chill.","October 26, 2018"
"We had a lovely one week stay at the Hilton. We were able to upgrade our room, which is a big deal to me. It had a spectacular view and the room was always kept clean and tidy. The maid service staff was so friendly. The restaurants, on the property we ate at, were very good. The buffet for breakfast was very expensive but the quality and variety was very good. This hotel is so big. The pools were nice. The beach staff was awesome too. I do recommend when you check in, that the front desk staff explain the elevator system to each guest. It was a little confusing to start. Several guests were lost until another guest explained how to use them. It wasn’t difficult but it was just a system I have never seen before. Being from Las Vegas, nothing should be surprising. Overall it was a fabulous time and I definitely recommend this Hotel. It is so big and can accommodate families with children or just couples. ","October 26, 2018"
Stayed in Hilton Hawaiian Village hotel while experiencing a flight delay out of Hawaii and will definitely be back. Service was fantastic hotel rooms were amazing and position right on Waikiki beach is great. Didn’t have enough time to experience all services offered however will do this when back in Hawaii. You won’t be disappointed.,"October 25, 2018"
"Completely underwhelmed by HHV. After paying less per night to stay at Disney Aulani than the amount we’ve paid to be here at Hilton I wish we had stayed at Aulani longer. Tired old room. Tiny space, dirty wet, smelly carpet and a crappy “upgrade” to a higher room, We’ve stayed in places in the world a hell of a lot nicer than this for a lot less money. The view is pretty but definitely not worth the $600+ per night. Save your self the dissatisfaction and disappointment and research some where else in Waikiki! I wish we had!","October 24, 2018"
"We arrived at the this hotel at about 3pm and it was very warm and humid. We noticed that there was quite of a long line for both General and Hilton Honors check in. I’m talking like 30+ deep for each line. After an hour of sweating and waiting we watching 3 agents taking their marry ole time with each person checking in, it was getting ridiculous. We watched one gal with a stroller gab with the check in agent for at least 40 min. They did finally come around with so small bottles of water to keep us hydrated. So the total check in time was approximately 2 hours. We finally reached the desk and the female agent was pretty snooty with my wife having questions. Excuses us for asking!Now mind you we visited the hotel unknowingly it was fall break for kids that week. So it’s probably a little more chaotic then normal.We received our room keys pool towel cards etc etc...We headed off to our room!This is a huge property with many of hotel towers. So it can be a distance from the check in area to your tower. Fortunately we were in the Tapa tower. So it was very close and to all things necessary.We were located on the higher floors and overlooking Waikiki Beach and Diamond Head. Gorgeous view with a balcony.The problem is it’s very noisy all the time out on the balcony. The pools stay open pretty late and the kids and adults are very loud shouting and playing in the pool till very late. The music from the bar is blaring till late.There are quite a few places to eat on the property but very pricey. If you don’t mind $65 for bacon and eggs breakfast and juice then this place is your palace! We found a IHOP across the street for a third the price. We did eat at the Round Table Pizza a couple times and it wasn’t to bad.There is a ABC convenience store on the property for all of your needs as far as cereal, drinks, snacks, Advil etc etc...The parking (if you rent a car) can be very expensive! They offer valet and self parking garage. There is a parking garage right across the street about a 4 min walk from the hotel that is $185 for a month unlimited access. If your there for a week it’s half the price the the Hilton offers. It’s a nice safe garage and very clean. The bus and trolley service run real close to the hotel if you need transportation. All in all I gave this property 2 stars.It’s a nice place but crowded and crazy all the time. The prices are high for standard services.Not exactly where I would stay for a week of R&RCheck-in process is horrible! Hopefully if your booking a stay you’ll have a better experience than we did!","October 23, 2018"
I had a business trip but was able to take my wife on the trip. The resort was great and the rental car was upgraded to a Jeep at no additional cost. The Jeep was worth its weight in gold and the Friday night fireworks show at the hotel was a nice tough. The Hilton also up graded my room and with all the shops you could never leave the resort. However the island is well worth exploring and we did exactly that. I would not recommend going to any of the suggested beaches or attractions because they are very crowded. We simply used all the public beaches which are all over whenever we were not in the resort. Loved the Hilton and the island would return without question. Below is a view from my ocean view room and a public beach area,"October 23, 2018"
Great location right on Waikiki beach. Front desk lacked personnel and it took a very long time for each guest to check in. Be aware that if you are with a group it is a long walk from the coach area to the front desk and the flooring is very rough on wheeled suitcases. Directional signage is minimal so it is easy to get lost. Room was good as well as the restaurants.,"October 23, 2018"
"This resort is ridiculously huge. Plan on doing lots of walking. Room we had in Tapa Tower was showing some wear and tear. AC never got room cooled down below 69 degrees (I like 65 degrees). Food at the various restaurants not very good, but was expensive. They add on an exhorborant resort fee which doesn’t cover a whole lot except WiFi. As a Hilton Honors Diamond, not much was offered for my loyalty!","October 23, 2018"
"There were some mixed emotions with this stay. When checking in, we were a couple of hours early and the room was not ready ( no issues here ) and I started talking about upgrades and there was a room on the 26th floor of the Oceanfront Rainbow Tower available and ready to go and we agreed to a rate and off we went. We were so glad we did, the view is simply amazing and it takes your breath away. The one big disappointment, the room of this standard only had double beds in it ( which we did know ) which should be reviewed considering the cost of the room. The room could easily fit queen beds. The village itself is exactly that, it is massive. We spent a couple of hours walking around and getting our bearings which I would recommend you doing, as it is so easy to get lost here. The resort itself is clean and well kept, the pool area and the slides were loved by the kids and many hours were spent here. The downside to the resort were the onsite restaurants. Yes, they are expensive but do your research and you know what you are paying before you go to one.We went to two sit down restaurants, ( I’m not writing about take away options that we took, these were all fine ) the first one was Tropics and we left as there was an hour wait. This was on a Friday night where they do not take reservations. The reason for the long queue was in our opinion due to poor management.There was a sprinkling of rain before we tried to get a table. This made many tables unusable as the restaurant was not water proofed and the floor was wet and slippery to walk on.Safety of course comes first, but the fact that there was blue sky above us, no rain in sight, but there was no one attempting to make the area safe by drying out the area. This would have eliminated a significant wait and we would have been happy to join the queue but decided to go elsewhere outside of the resort.We did enjoy a meal at Fresco's. The meal was great, the table service matched this but that is where it ended. We also did not have a reservation here, but with the restaurant 90% empty at the time, didn't think this was an issue. We were told there was a 20 to 30 minute wait which we accepted, and it was recommended that we enjoyed a drink from the bar which we did as it was happy hour.The service here was terrible. The bar staff were rude and barely acknowledged you, and on two occasions, they did not directly hand you the drink itself, it was put down near you which one had to stretch to reach. They also do not believe in handing out the correct change, for you to calculate and then make the necessary tip. They did not provide coins, and rounded the costs of the drinks up and all we received were $1 bills, with an indication of what they expected to receive by way of a tip.It felt like we were receiving the tourist rip off. If you want to come in, you need to pay for drinks first, as it is happy hour, staff will try and take as much money as possible from you before we take you to a table. They also would not allow you to put happy hour drinks on the food tab. You had to leave your table to go to the bar to get them yourselves. The other negative impact on our stay was human error. Our room and upgrade was all paid for, and someone decided to bill to my credit card USD 2100 + for the cost of the room again halfway through our stay. I only detected this as we were going to leave the resort for the day and I checked how much credit was available on my card. This error maxed out my credit card, therefore unable to use it and we were confined to the resort.To the credit of the staff. It took a small amount of time to identify the error and correct this with Mastercard, however, it took 2 days to get the funds back again. There was a good will gesture offered which was accepted, but it changed the whole dynamic of our stay as the error stopped us from completing the tours that we wanted to do, as we had to check out the day after the funds were returned. One last final positive. We checked out on a Saturday, and on the Friday night the resort puts on a fireworks display. As we had an upgraded room, we were able to view this display from our balcony.It felt like the fireworks were literally landing on top of us and it was a special way to conclude our American 4 week trip. ","October 23, 2018"
"Wonderful place to stay. Huge resort so if you are into that then this is the place. What i love about this resort is so many options to around to eat and shop. The beach is great however the price of the chair/umbrella rental is out of this world, nearly $70 a day for 2 chairs and 1 umbrella. We went to Walmart bought 2 chairs and an umbrella for $120 used it for 8 days it was perfect, we paid it forward and gifted them, to 2 sweet ladies from Dallas!!! Hawaii is expensive so prepare to pay to play however, it is beautiful and worth it. Bali steak house is the only fine dining on the resort, but the food is delicious by far my favorite food option. Housekeeping lacked a little could use some improvement but being in paradise you overlook the short comings. Staying in the rainbow tower was excellent if you are a beach person as myself the elevators let you out steps from the beach. Friday nights they do fireworks on the beach and we had a perfect view from our balcony. The ABC shop is everything 1 stop shop do all your shopping from food to booze to souvenirs great. The Lua was great highly recommend a great experience. Friday many vendors visit the hotel so wonderful thing to purchase. The beach on this resort is accessible by the public but you never feel unsafe a local fish truck Gilligan’s shrimp parks in the local parking lot daily and has great fish and fries, shaved ice was wonderful all flavors all for a reasonable price. Local coffee/ice-cream shop on the grounds was wonderful for breakfast snacks and late-night ice cream. If you can ford a helicopter tour highly recommend wonderful experience!!!We love the Hilton Hawaiian Village and will be back.","October 23, 2018"
"I had a horrible experience with my family. First off, for the money, there are much nicer hotels on Oahu. The rooms are nothing special, location and amenities are nice, but the staff is pretty unpleasant and snooty. The hotel bed gave me bed bugs and all of my clothes were infested. I was horrified to think they could have given them to my two young children. Long story short, Hilton refuses to take accountability and basically blew me off. I would never, ever, stay at another Hilton Hotel.","October 23, 2018"
"Our room was very tired - sheets worn out, towels that were very thin with washing. Everything needs updating and renewing. I have a special dislike of dirty carpeting - which grosses me out. Yes, the carpet was filthy.Too big. People treated like cattle.I","October 23, 2018"
"This property is extremely expansive and has anything you could need from multiple restaurant options to shopping, beach access, free daily activities, etc. The rooms are very clean (stayed in multiple towers on various visits), the staff super friendly, and the food options diverse. With two locations for music nightly, there are lots of entertainment options for everyone. There were many pools depending on what you were looking for from slides and hot tubs to a smaller, quieter rooftop pool. The view is amazing and the large beachfront is ideal. They have tons of activities on site for everyone from 8 to 80. The staff has gone above and beyond in every way to make sure our stay was a great one! We loved our extra perks (shoutout to Claire B for impeccable customer service). Just another wonderful stay at our favorite property in Oahu.","October 22, 2018"
"We stayed in the Rainbow Tower for a large business conference. I can’t really complain about anything in particular, but nothing really stands out either. The rooms were clean and amenities were all as expected. The only reason I’m writing this review is to notify future couples and business travelers; there isn’t one single area set aside for quiet relaxation or adults-only ambiance. This is a massive resort and the ultimate in “family friendly,” and that’s great. Your kids will LOVE it here!! But if you’re traveling without kids, this isn’t the place. We heard screaming kids from the moment we woke up to the moment we went to sleep every single day. Hilton would be wise to set aside one of the five pools as an adults-only option for business travelers and couples.","October 22, 2018"
"Aloha! We stayed here for seven nights with our elementary school aged kids in a junior suite in the Rainbow Tower. We booked almost a year in advance during a suite sale. Favorites:Suite — perfect for adults in the king, one kid on the sleeper sofa and another on the armchair chaise. Great view of the lagoon and sea. PlayStation was a bonus! Free activities —Enjoyed the daily activities like yoga, lei making, hula lesson, ukulele lesson!Resort — centrally located in Waikiki with tons of on-site eating options and many others nearby via the beach or walking about a mile to the swanky outdoor mall. Beach umbrellas and chairs and water activities are extra but fun. Lagoon was great for the kids. Pools were a little on the small size but the kids loved them and the slides. Service — loved the free options for a late checkout as well as use of a room for a couple of hours in the evening to shower up before our overnight flight. Use the app for digital check in...by far the shortest check in line.Suggestion — Please add more water filling stations and shade at the pools. Thank you!","October 22, 2018"
"We normally go on vacations and stay at any given Hilton Hotel or Hilton Homewood Suites (the last times were in Seattle, WA & San Diego, CA & Fairfax, VA).However, although we booked for 4 nights in advance (10/17 through 10/21/18), I had to cut it short after the second night.Do not ever stay in the Tapa Tower, especially our Room #2548. Even the hallway carpet outside leading into our room was dirty.Cobwebs adorn the rusty wall/ceiling sprinkler heads in our hotel room.There was a lot of dust accumulation in the main vent of the A/C wall. Upon booking any hotel, I always tell the hotel we stay at that both my kids are highly allergic to dust.""Green growth"" on the bathtub fixtures as well as on some bath tile floors were evident.We took photos of our dirty room as evidence for review.Always check for new bed sheets, pillow sheets, and duvet covers before sleeping. My wife had to request for new replacement duvet covers for both beds due to the unclean smell (as we entered the room for the first night).Never use a hotel's glass containers to drink. Always use paper/plastic cups.We were able to leave after the 2nd night. Luckily, we were able to move to a more modern & cleaner hotel located down the street (I took photos of all mentioned problems and showed it to the front desk lady). The front desk lady was going to charge me an extra $175 for staying past the usual check-out time. I told her my continuing education class that day was from 7am to 2pm and that my wife and kids had to stay somewhere until I could get back by 2:30pm. Only after I requested to speak to her attending night supervisor (the night of Thur 10/18/18), I then received a courtesy late check-out by 3pm.NOTE: This is not typical of Hilton Hotels which I entrust with my family for our business and vacation stays.Unfortunately for us, it had to be in Hawaii !!htndmd","October 22, 2018"
"The Hilton Hawaiian village is perfect for families that love the laid back holiday. Between all the pool, lagoon,and beach you don't need to leave the resort if you don't want to. The kids watched the fireworks from their floating rings in the middle of the lagoon. Perfect holiday spot will definitely be back","October 21, 2018"
"This hotel is perfectly located. Restaurants, stores, beach, all right there. It's like having beach town and a city all in one. The rooms are a great size, clean, and have an extremely comfortable bed The price, I think is reasonable. . I would recommend this place. ","October 21, 2018"
"Great if you have a combination of business and leisure, would not choose for a dedicated faction. Our 1 BR suite in Kalia Tower was spacious, had every amenity you hope for (fridge, coffee machine, blenders, full kitchen, etc.), and housekeeping was excellent. The room was in top top shape.I realize it is downtown and space is at a premium but the pool areas and beach are crammed with people. Zero shade at any of the pools, no umbrellas, no cover at all unless you reserve and pay for a cabana. So if you have kids or just want a few hours of sun you need to leave for periods of shade. At the beach you pay $30-40 per day for an umbrella setup. This may be the norm for Waikiki so many of you may say “uninformed newb”, I get it. But compared to the Caribbean or Mexico or other resorts I have frequented, it is not relaxing by the pools at all. Chaise lounges are inches apart around every pool and there is a constant stream of guests and workers walking by, constant. Also, no pool service for drinks or food. One small towel given for each guest and it only covers half of each chaise lounge.Again, the room was a 10 out of 10, and maybe the pools are similar elsewhere in Waikiki, but definitely not like a resort in the Caribbean or probably elsewhere in Oahu outside of Waikiki. My trip was only 6 days with 1.5 of them working so I did not want to hop islands or hotels.The “village” has everlasting good restaurants that are good and is very convenient for exploring town and going on excursions.Goofy cafe is a 5 minute walk. FANTASTIC local, fresh Hawaiian style breakfast and lunch. Local, fresh, mostly healthy options but really well-prepared and visually will make your mouth water. The staff is great too. Don’t let the name or the sidewalk view turn you away. We ate there three times!","October 21, 2018"
Huge complex but service was excellent.Food was surprisingly good.The tower we were in was an older one (Diamond Head Tower) but still clean and serviceable.You can stay in the complex and not really miss anything 'Hawaiian'. They have a beach with a protected lagoon for swimming and snorkeling and a pier where boats leave for other ocean adventures. If you don't like salt water there are several pools to lounge around or hang out with the kiddies.The bus depot for other other land adventures is at one end of the property.,"October 21, 2018"
"Been a few times, always the best. The beach is so good. They ask a lot with 200 words. Really, 200 characters? You’re asking a lot!I had a really good time.This is still not 200 characters?WTF? Should I just use random letters?","October 21, 2018"
"Beautiful resort and our room was in the rainbow tower with a view facing north. Spectacular view of the city, marina, lagoon, and ocean! Can't thank the reservation clerk enough for helping us with a last-minute reservation and early check-in when or travel plans changed. Truly the Aloha spirit. Hope I get a chance to come back to Hawaii again and I will definitely be staying here!","October 20, 2018"
"First I’ll say the only reason I didn’t give it five stars is because of the very rocky beach. I’m guessing this is why they made their own lagoon. The hotel rooms and all the amenities are great. Multiple restaurants, shops, and convenient stores are all on the property. PSWhen you go out to the lagoon, walk out to the food truck parked in the adjacent parking lot. Food is great and the shaved ice is literally the best on the island. The syrups are fantastically flavorful!!","October 20, 2018"
"We have just finished our first stay at the Hilton Hawaiian Village staying in the Kalia tower and we have to say that all the staff we met were excellent and always very friendly and helpfull. We have no hesitation in recommending this hotel complex as very good. If, like us, you are there on a friday night you will really enjoy the fireworks display, it was so colourfull and bright!","October 20, 2018"
"Best location for shopping and restaurants. Walking distance to everything you will need. Lots of activities that can be booked at the hotel. Quite beach, lagoon activities for all ages and the friendliest staff. ","October 20, 2018"
This hotel was fun for the family but ultra expensive. The restaurants and bars are ridiculously expensive. It felt like everything was a sales opportunity to them. The room had a great view but sharing two small double beds across a family of four was a struggle although the beds were extremely comfortable. The shower was rubbish with the pressure and hot water being pretty much non existent. The pools and lagoon were great for the kids although to hire things like paddle boards the price was through the roof. The staff were friendly and helpful.If I ever went back to Hawaii I would try to rent an apartment as you can pretty much use all of the Hilton's facilities anyway. It was nice being outside the hustle and bustle of Waikiki but if your looking for an affordable family holiday this is not the place.,"October 20, 2018"
This place is great for the family but be prepared to pay big bucks for it. The restaurants and bars are ridiculously expensive and they try to gauge you for every cent you have. The place just felt like everything was a sales opportunity to them. The pools and lagoon are great fun for the kids? Our view from our room in the Kalia tower was stunning. My wife and I travelled with our two kids and we had to share two double beds for the four of us. The beds were very comfy but small. The shower was rubbish as the pressure and hot water was pretty much non existent. It was nice being outside the hustle and bustle of Waikiki but if your looking for an affordable family holiday this is not the place. If I ever go back to Hawaii I would look for an apartment because you can pretty much use all of the Hilton's facilities anyway.,"October 20, 2018"
"The Hawaiian village has a great location, wonderful beach and perfect views. Waikiki has changed a lot in the past decade but this is still one of the best locations. We had a beautiful suite overlooking the ocean with amazing views. The kids had a lot of fun on the beach and pool.","October 20, 2018"
"Although I didn’t stay at the hotel property, (I stayed at a nearby condo) I frequented the beach along the hotel and passed through its myriad rows of luxury stores and endless lines of tourists. The waves were gentle and there was smaller crowd compared to the beach further towards down town. The sunsets were beautiful!","October 19, 2018"
"Stayed in the Rainbow Tower overlooking the beach. Great room , could see the pool area as well as the beach. Saw the hotel fireworks Friday night right outside our balcony. Shops and restaurants abound. Simple check in even though we arrived mid morning. Every thing you might want is right here.","October 19, 2018"
"I was looking for a self contained resort in Hawaii with kid friendly activities. Hilton Hawaiian Village was perfect! The room was really comfortable, though I will say furnishings while good quality are a little tired (drawers kept opening, older upholstery, nicks in finish etc). This was the Tapa Tower, but I nonetheless enjoyed the stay, and I had a good view to the diamond head side, though it's also across from another tower. The bed was wonderful and the service fantastic. I was really impressed by the staff in every corner of the resort- everyone was pleasant, cheerful, and helpful. The resort itself really is perfect for a self contained vacation week - lots of restaurants, beach, pools, shopping and activities. We could have gone elsewhere but didn't feel the need to. A couple of tips: 1) it's a good idea to be a Hilton member before you go - you will have a better checking experience and other perks 2) if you make a reservation outside of Hilton's website - you won't earn any points for your stay! I was given other perks, which were good - but just be aware of this. 3) ask for extra towel cards for the pool/beach! 4) things close early, so consider taking snacks back to your room 4) the movie/game rental has different options in each machine - check all of them! I would definitely visit again, especially for a week or less - it's a great, relaxing option!","October 18, 2018"
"Hilton Waikiki is just enormous. Be prepared to wait on check in. If your early you can opt to pay $50US to check if another room is available and if so, you can upgrade at a premium to save waiting for the 3pm check in. Having travelled for 11 hours, we opted to pay and got a decent room at a considerable price.There are restaurants available and several on site ABC shops which have all your travel needs...ie BEER, Water food and souvenirs. The grounds are well kept. Wifi is free and works well in the room, but outside of your tower it stops. I would recommend the Hilton Waikiki to the traveller as it showcases the heart of the Island of Oahu.","October 17, 2018"
"I booked a Rainbow Tower Ocean Front room and was given room 2617.We stayed here for four nights after spending five nights at another hotel in the middle of Waikiki in an ocean front room. I wish I had stayed at the first hotel.I booked HHV with the intention of lazing by the pool or on the beach and simply relaxing, and experiencing the other end of the Waikiki strip. The check in was crazy with massive lines. There is essentially one check in desk for about 6 hotels. Painful.The room was basic, bathroom was small, bath was tiny (but deep). The water pressure in the shower wasn’t great and it took some time to wash the shampoo/conditioner out of my long thick hair.There was a large gap under the door to the hallway which let in light and noise. I could hear people walking and running in the hallway and their conversations. People in the next room closing doors made the walls and furniture in my room reverberate.We left our rooms in the morning and returned after lunch. For the first two days our rooms still had not been made up by the time we returned. As we had a siesta we told housekeeping not to worry about it. On the third day it was made up earlier. I think their housekeeping may be understaffed which is unfortunate considering the price we pay for a room and the small salary housekeeping staff are paid. One afternoon I returned to my room to hear the fire alarm in the adjacent room going off. I asked my son if he knew what it was and he said it had been going off for ‘ages’. After speaking with housekeeping i learnt it had been going off for approximately 40 minutes. I asked her about it and she said the guest was probably smoking in his room and she had ‘called it through’. I went in to my room to call the concierge/reception and got a voicemail. I found the housekeeper again and asked her to enter the room to check all was ok and that it was a false alarm. If there was a fire I wanted to start evacuating from the 26th floor. She reluctantly did so and I heard her call it through again citing that the neighbour was complaining.I tried calling concierge again, went to voicemail again. The only other option to call it through was the emergency number which I was considering.After the housekeeper reassured me there was no fire I ran a bath. It was at least another 40 minutes before the alarm was turned off. I thought this was poor.The pools were too busy and it was hard to get a lounge chair. When I did get one it was so noisy that I couldn’t relax. The lagoon looks lovely but was cold, murky and had a mild smell. The pool towel system was annoying. You get a towel card for each person in your room. Each card will get you one towel. When you return that towel you get another card. If you do not return those cards upon checkout they will charge you $10 for each missing card.I found the food in the restaurants in the village overpriced and ordinary. I sat down at a table at the cantina nearest the rainbow tower to order lunch and a cocktail. After ten minutes I was not acknowledged at all. I left.Compared to other hotels in Waikiki you don’t get much for your resort fee. Other hotels also provide tote bags and daily bottled water. The Hilton doesn’t. The gardens and ponds are lovely but I don’t like how they are exploiting the many macaws they have perched around the grounds for guests to gawk at and take photos.The view from the room was of the beach and Diamond Head. It was lovely and the best thing about this stay.This hotel is just too busy and impersonal, not my sort of place. ","October 17, 2018"
