Sentiment,Review,Movie,ID
neutral,"directed by rob bowman ( "" the x-files "" ) , "" reign of fire "" fuses a medieval past with a post-apocalyptic future in this exciting tale of adventure and survival . ",Jumanji,6833
neutral,intent on exacting bloody revenge on the reunited english friends murray possesses the body of a guest and turns him into a murderer . ,Black Panther,2792
neutral,"the film tells the parallel , conflicting trajectory of five women : anita , isabel , adela , leire , and maricarmen . ",Jumanji,6486
neutral,kanna is intelligent and presently doing final year mbbs in nagpur . ,Tomb Raider,9764
neutral,"heidi , now living in tennessee - a married woman with kids - had always dreamt of a joyful reunion . ",A Wrinkle in Time,3066
neutral,"she confronts him , but the smooth talking mackenheim seduces her into a romantic dinner at his house . ",Black Panther,1961
neutral,"enter nick , charlie's best friend , who does his best to help the only way he knows how : distracting charlie with parties and girls . ",Peter Rabbit,8045
neutral,"in his own mental state , he sees his wife alive and beautiful . ",Tomb Raider,9878
neutral,"in the streets of east los angeles , manny is a formidable drug dealer . ",The Shape of Water,9156
neutral,"after loosing his wife and kids , his life encounters another pitfall when mitch's accounting client , donny diamond ( john capadice ) , a former pro-football player , accuses mitch of embezzelment and hires a couple of thugs to murder him . ",Tomb Raider,9730
neutral,"during the heist , they have to work together to overcome high-tech security systems , guard dogs , a nasty head of security , and a bank vault that is suspended 30 feet above ground . ",Tomb Raider,9505
neutral,"palestinian-american ali sahid and his older brother mustafa both struggle with their muslim religion and american way of life while living with their strict father , hassam sahid , a widower . ",Jumanji,6945
neutral,"the film is to be produced by jules , melina's husband . ",Ready Player One,971
neutral,"claire has a great job , great friends , and a great marriage . ",Black Panther,1950
neutral,guy mann has been cursed since birth with blue skin . ,Paul Apostle of Christ,7712
neutral,sylvie is a hooker whose illegitimate daughter commits a crime . ,Tomb Raider,9802
neutral,"when a humans camp is attacked by tigers , a woman takes her baby and jumps on a river . ",Coco,5565
neutral,"in the early 1980's , a white police officer ( andres stander , played by thomas jane ) in johannesburg suffers a crisis of conscience due to his involvement in apartheid and becomes a notorious bank robber on the run . ",The Shape of Water,8655
neutral,"for anni they are not enemies , but just men . ",Tomb Raider,9817
neutral,peter pan's quest to return jane safely home is jeopardized until she can begin to believe in the magic of imagination . ,The Shape of Water,8503
neutral,"a year after her long time boyfriend showed up at his surprise birthday party with an uninvited date , laura hits rock bottom and decides to try her luck at a dating agency . ",The Death of Stalin,8374
neutral,"loss is a film eulogy for six firefighters who died in the collapse of the world trade center , sept 11 2001 . ",Tomb Raider,9823
neutral,"in fact , sean has made the mistake of lending eddie $25 , 000 to cover his profligate spending . ",A Wrinkle in Time,3564
neutral,"james regards the cia's mission as an intriguing alternative to an ordinary life , but before he becomes an ops officer , james has to survive the agency's secret training ground , where green recruits are molded into seasoned veterans . ",Ready Player One,1192
neutral,"skin deep is a psychological thriller about love , sex , race , and betrayal involving an interracial couple , a black couple , and a mistress . ",Jumanji,6705
neutral,no ill effects are immediately apparent to lena's relatives in their spacious house on the prosperous side of town . ,A Wrinkle in Time,3295
neutral,"in the last days of the second world war , an american administrative lieutenant is captured by german forces during the battle of the bulge . ",The Shape of Water,9198
neutral,"the action is captured inside an eclectic , three-story craftsman - itself serving as a central character to the story . ",Annihilation,4620
neutral,"they invite a group of prostitutes , among them irma whose fianc&#233 ; has just been executed by the germans . ",Ready Player One,1090
neutral,"following in the reality-based tv trend , tv producer chase renzi played by renee russo , wants mitch to star in her new show about the day-to-day activities of a real cop ( think cops ) . ",A Wrinkle in Time,3024
neutral,"kar is an unlikely candidate , a streetwise young man whose only interest is himself . ",Tomb Raider,9522
neutral,sidney is a writer who's just left her l . a . times music review gig to edit new york hip-hop magazine xxl . ,Jumanji,6359
neutral,"when petty thief cosimo ( luis guzman ) is given the plan for the perfect heist from a lifer in prison - the kind of job you dream about - he has to get out of jail , fast . ",Black Panther,2659
neutral,"dr singh's son ( anil kapoor ) stands by his father helping him raise funds for his fathers dream , with the sudden death of dr singh his son falls into a dilemma mainly because of the two ladies involved ( preity zinta &#38 ; gracy singh ) and his father's dream that is yet to be fulfilled . ",Ready Player One,1708
neutral,"missing her opportunity with him that night , cameron diaz is talked into pursuing him to his brother's wedding . ",Ready Player One,1754
neutral,the brittle containment of the surface is no match for the volatile eruptions from the unspoken interior - a harrowing and erotic underworld of need and confession that permits the release of all that has been silenced . ,A Wrinkle in Time,3635
neutral,inspector mo eventually discovers through a tabloid magazine that a self-proclaimed psychic named shana had phoned a radio program on the day of the kidnapping to warn of the incident . ,Ready Player One,1326
neutral,"privileged and popular , deanna differs dramatically from the alienated alicia . ",A Wrinkle in Time,3057
neutral,"still , it might come true , if she would handle her life more genuinely . ",Black Panther,2178
neutral,"apparent heir to the philadelphia paradiso mafia family , frank paradiso , finds himself confronted with tough choices after an assassination attempt on his father , don antonio paradiso ( played by robert costanzo ) . ",Jumanji,6677
neutral,"three mischevious employees ( paulo costanzo , woody harrelson , alicia silverstone ) of a bank in a small deserted town all make plans to rob at the same time , however none of them knows about the others . ",Ferdinand,5850
neutral,"now grown up , caitlin ( emma caulfield ) calls kyle ( chaney kley ) because her little brother michael ( lee cormie ) is going through the same things he did as a boy , and wants his help . ",Annihilation,4748
neutral,"when he meets a beauty , renee ( izabella miko ) , who says she's reincarnated he must confront his beliefs . ",Tomb Raider,9622
neutral,"her internet conversation takes a severe turn , only to realize that she has opened a door that she's no longer able to shut . ",Ready Player One,1879
neutral,"in a coastal north carolinian small town in the mid 1990's , a boy from the popular but troubled undirected group of students gets busted , and for punishment , you guessed it , has to do community service activities which include the high school's spring play . ",A Wrinkle in Time,3536
neutral,"geordie ( thom fitzgerald ) , a visiting canadian pornographer , bogdan ( mihai calota ) , a reluctant city dog-catcher , and nathalie ( alberta watson ) , a lonely diplomat's wife - each risks losing everything as they become embroiled in the struggles of bucharest's abandoned children , gypsies , dogs and beggars . ",The Shape of Water,8907
neutral,the gang quickly grab the publics' allegiance by targeting members of our community we'd all like to see 'get nailed' . ,Tomb Raider,10093
neutral,"yet , one rare pok&#233 ; mon isn't safe without help from another - thus enters suicune , a . k . a . the north wind . ",Annihilation,4423
neutral,"as of then , bettien became a "" pentita "" and now is a guest of the "" witness protection program "" . ",Annihilation,3947
neutral,and a good portion of them were caught on film . ,Jumanji,6364
neutral,"some trouble of a serrious nature is the hysterical tale of the last day of world war 2 , one unfortunate chance vought f4u corsair fighter plane , and the hillbillies' who are determined to fly it . ",Black Panther,2529
neutral,"the security housing unit houses the hardest criminals inside marquezas prison , located in the swamps of mexico's state of cormelos . ",Annihilation,4474
neutral,"in the throes of falling for one another , they are soon forced to deal with the bitter realities of their lives prior to that chance encounter . ",The Shape of Water,8708
neutral,"and it seems that the only thing that he can't do , is alter a person's free will , so if he wants her back , he has to do it the hard way . ",A Wrinkle in Time,3648
neutral,"kill , threaten , kidnap , maim , murder , steal . . . ",Black Panther,2625
neutral,amerika and zed are upset that kyle is spending more time with trasha than with them . ,Tomb Raider,9535
neutral,"steve and eric are average guys living average lives with their average wives in the small suburban town of freehold , new jersey . ",Tomb Raider,9680
neutral,"he has never truly recovered , however , and as the story progresses we vicariously experience his increasingly fragile grip on reality . ",Tomb Raider,10168
neutral,the search takes vir to bombay where he soon regains his memory and finds his real name to be a muslim game marksman named ali and is targed by criminal bigwigs and corrupt government officials whom he used to work for and betrayed him after hiring him to assasinate various underworld criminals and then framed him for the murder of an innocent chief minister . ,The Shape of Water,8692
neutral,"at the beginning , the cast assembles for a seemingly traditional wedding shower . ",Tomb Raider,10045
neutral,"the results are as giddy , painful , sad and loving as real life tends to be . ",Black Panther,2360
neutral,"tellis teams with henry oak , a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs . ",Peter Rabbit,7929
neutral,the fate of the earth depends on the tournaments outcome . ,Jumanji,6493
neutral,"now faced with the discovery of a bloodied body , a flaming liquor store just off native land that sells millions of cans of beer a year to the native population , and his brother's ongoing self-destruction , rudy goes on a quest to avenge himself , his family , and his culture and to seek justice . ",Tomb Raider,9973
neutral,"because of being deeply moved from the sunflowers' beautiness , he takes one of them as a sign for his love back to the city . ",The Shape of Water,8533
neutral,with the machine they travel across the country ( uruguay ) traing to escape to brazil . ,Black Panther,2534
neutral,"the story takes place in vermont , against the backdrop of the state capitol , where civil union laws are being debated along with gun control and dwi's . ",Jumanji,6552
neutral,"when she finally realizes she will never be free with edgar , never have again what they had once , she must make a life and death decision . ",Tomb Raider,9978
neutral,"although mother and son are initially at odds , their relationship begins to change when he discovers that his bride-to-be likes his mother's rock-n-roll lifestyle too . ",Jumanji,6219
neutral,most of the information discussed in this portion of the film has never been made public before . ,Jumanji,6709
neutral,her husband was the love of her life and she does not expect to find another . ,A Wrinkle in Time,3065
neutral,"just teetering south of puberty , young thomas harris has discovered that instead of looking at stars , he can use his new telescope to study the beautiful woman next door . ",Peter Rabbit,7903
neutral,"matt was drunk and as he reached for the car radio , he struck the girl as she crossed the road . ",A Wrinkle in Time,2969
neutral,"he lives his life in solitude , keeping his girlfriend at arm's length ; the closest relationship he maintains is with his partner , reg--and vincent makes sure that stops at the precinct door . ",The Shape of Water,8872
neutral,"however , tania , his wife , tries to push him away from his criminal life , with no success . ",Black Panther,2275
neutral,"the more dreams max has , the closer the fbi are in tracking down the kidnapper , but also as the case continues max discoveres the lies , corruption , and deceit of the government . ",A Wrinkle in Time,2994
neutral,"arriving in the us with a phony passport , she was imprisoned by the ins for one year while her asylum case was being tried . ",Jumanji,6506
neutral,"this peculiar love story exposes lilli's internal bouts and her nightmarish "" bad luck "" . ",A Wrinkle in Time,3294
neutral,"wallowing in self-pity for years , he decides to commit suicide . ",Tomb Raider,10047
neutral,"nayomi and lisa walk in , and pick up the gun that mitchell just dropped off and leave . ",The Shape of Water,8627
neutral,"meanwhile , wolverine heads north to investigate his past . ",The Shape of Water,9288
neutral,"the ragtag crew battle their way to galveston , with the mob and authorities in close pursuit , and an uncertain destiny awaiting them . ",Annihilation,4245
neutral,terri ( eve ) is a hard-edged woman who can't seem to leave her two-timing boyfriend . ,Jumanji,6134
neutral,"in this debut short , meeper valiantly tries to warn the patrons of the ale-e-inn ( an intergalactic watering hole with its own constellation of stars ) of impending danger , only to find himself face-to-face with the most fearsome creatures in the galaxy . ",Ferdinand,5957
neutral,"regardless , he promises to watch over his little brother as their parents head off to a party for the night . ",Sherlock Gnomes,8191
neutral,"supreme chancellor palpatine moves for a vote for a republic army to protect the republic , as there has not been a full-scale war since the formation of the republic . ",Tomb Raider,9591
neutral,based on frances mayes' memoir of the same name . ,Tomb Raider,10196
neutral,"the desperate miauczynski personalizes our own fears and obsessions , which have become so visible recently . ",Jumanji,6626
neutral,"'the nugget' is a tale about a group of three roadworkers who stumble upon the world's biggest nugget , and become instant millionaires - or so they think . ",The Last Jedi,874
neutral,"fifteen years later , and their friendship has blossomed via e-mail , raj believing that he's getting to know tina when it's really pooja . ",The Last Jedi,875
neutral,"by occasion , the family plays a bizarre game : when someone rings a bell , everyone has to undress as quikly as possible , dive in the swimming pool , and grab the wooden fish in the pool . ",Tomb Raider,9853
neutral,"soon , however , they are regretting their decision and wishing christmas would hurry up and finish until a surprise christmas "" miracle "" , could there still be hope for christmas , and the websters ? ",Ready Player One,1606
neutral,"after five years of research and shooting , this unique film is now completed . ",Annihilation,4372
neutral,"a faction of political separatists , led by count dooku , attempts to assassinate her . ",Annihilation,4156
neutral,"when 19 year old tommy , a gay rights activist and 24 year old alan first meet in 1973 , they find themselves on the opposite sides of the political coin . ",The Shape of Water,9092
neutral,"based on a true story , the blue butterfly tells the story of a terminally ill 10-year-old boy whose dream is to catch the most beautiful butterfly on earth , the mythic and elusive blue morpho . ",Jumanji,6121
neutral,"lars von trier re-explores the concept of goodness , but this in an idiom very different from that of his gold heart trilogy ( breaking the waves , the idiots and dancer in the dark ) . ",Love Simon,7230
neutral,"he explains that her dream place can be everywhere , even within this rotten shack . ",Annihilation,4806
neutral,"when an ira cell forces him to hear last confession from a suspected informer , will he let them execute the terrorist ? ",Ready Player One,1475
neutral,"however due to roxie's new found fame , velma is forgotten about . ",Tomb Raider,9742
neutral,simon is an angel who shows jordan a clear oath . ,Black Panther,2259
neutral,"like carlos and mickey , sean and eddie are best friends . ",Black Panther,2263
neutral,"another woman , diana , reads a book and is divided from the real world by fiction . ",Annihilation,4664
neutral,john may have been an unfortunate victim forced to watch the brutal murders . ,Black Panther,2372
neutral,as they encounter ranger megan it turns out that werewolves are active in the region . ,Tomb Raider,9639
neutral,"sent from the city to investigate the murder of a teenage girl in a small alaska town , a police detective ( pacino ) accidentally shoots his own partner while trying to apprehend a suspect . ",The Last Jedi,850
neutral,"when things don't quite go as planned , reverend teams up with la teen trouble-maker rose and down-on-his-luck has-been star j . w . ",Black Panther,2823
neutral,"using this violence as a springboard , bret begins a new game , a game where only he knows the rules . ",Ready Player One,1676
neutral,this was just after the offensive against the taliban forces had started . ,The Last Jedi,551
neutral,the crew of the enterprise ( picard and company ) find themselves on planet romulus and eventually discover a threat to the earth . ,A Wrinkle in Time,3670
neutral,"testing his theories with a time machine of his own invention , hartdegen is hurtled 800 , 000 years into the future , where he discovers that mankind has divided into the hunter - and the hunted . ",The Last Jedi,888
neutral,"kali is a smart , beautiful , yoga-teaching social worker . ",Coco,5275
neutral,"helpless and powerless in malaysia , munnabhai plays a smart one on them and all are deported back to mumbai where the don is the uncrowned king . ",Jumanji,6430
neutral,"the evening after his father's funeral , he meets the lovely paula , runs into her the next day , but is sure she'll never look twice at him . ",The Shape of Water,8896
neutral,they are abruptly sidetracked when dara accidentally runs over someone on a lonely country road and wrongly takes the blame . ,Black Panther,2167
neutral,"a documentary seven years in the making about women in the film business and how they balance , children , love lives and career--or how they don't . ",Coco,5468
neutral,"not just any dress , this is a 1930s parisian ball gown , and the two women's respective desires for it are played out to a comical through bitter end . ",Ferdinand,6064
neutral,a librarian begins a passionate affair with a mysterious woman who walks into his library . ,Tomb Raider,10115
neutral,"months on , marie finds herself alone , life having taken a dramatic turn . ",A Wrinkle in Time,2907
neutral,"samantha is then forced to question her own place in the shark-eat-shark world of ambition and power where truth is ever elusive , enemies wear a friend's face and the stakes are nothing less than life or death . ",The Shape of Water,8534
neutral,"he encounters woody , a tow truck driver who sends him down a dead-end that is the black road . ",Tomb Raider,10166
neutral,dogville is shot exclusively in studio with a minimum of props once again allowing the actors' maximum freedom and full exposure inspired by televised theatre of the 70s . ,Ferdinand,5840
neutral,"werner , a sniper and ex-legionnaire , presently a mercenary , who has seen it all , from angola to sarajevo . ",Ready Player One,1924
neutral,"calvin and his friends , who all live an in orphanage , find old shoes with the faded letters mj connected to a powerline . ",Jumanji,6429
neutral,"one tragic night , john rescues angela from a wicked act of betrayal . ",Jumanji,7003
neutral,"renee unger is living the life she always hoped for : a little red-brick house in the small town of new russia , ohio , a good husband , a prospering construction business , and a baby on the way . ",The Shape of Water,8829
neutral,"for daredevil justice is blind--and for the guilty , there's hell to pay . ",Ready Player One,1541
neutral,"max , a self-declared sugarholic , might be just what stan needs , and he , the answer to her addictions . ",Ready Player One,1296
neutral,lovable rogue max mackendrick dreams about winning big on the melbourne cup . ,Jumanji,6414
neutral,"when julius caesar gets wind of the project succeeding , he has the building site attacked by his troops in order to win the bet and not lose his face . ",The Shape of Water,9088
neutral,"armed with just two revolvers and a dozen grenades , king persuades cuthbertson to join him on a mission to occupied france . ",Tomb Raider,9920
neutral,"using his powers of persuasion , bret pits teammate against teammate by promising everyone the one thing that they want the most , whether it be power , respect , or cold hard cash . ",Annihilation,4479
neutral,"the first all-cgi short to be produced by imageworks , sony pictures award-winning character animation and visual effects company , "" the chubbchubbs "" introduces the alien inhabitants of the planet glorf including meeper , its earnest but awkward hero , the singing diva , the zyzaks and the chubbchubbs . ",Annihilation,4335
neutral,"when fran , ( paige turco ) walks into the prop house where he lives looking for unusual objects , chep immediately develops a crush . ",Annihilation,4767
neutral,the film is a romantic comedy about a portuguese widow whose husband had been a fisherman who died at sea . ,Annihilation,4575
neutral," "" the bride "" was once part of a group of world class female assassins , until the group leader , "" bill "" and the other assassins turn against her . ",Black Panther,2648
neutral,the council reluctantly admits that they are in a dire situation and they require blade's assistance . ,Ready Player One,1197
neutral,explores the question of whether it's ever too late to say 'i love you' . ,The Shape of Water,8965
neutral,"they lead a boring and unattractive life , until the day durval hires a maid , celia , to help his mother with the housekeeping . ",Black Panther,2092
neutral,the cousins work nights at a local mall as security guards . ,Tomb Raider,9534
neutral,"postponing his desire to play basketball on the school team , steve finds an after-school job to support himself and pursues a relationship with the affluent but unhappy sally ( arielle paul ) . ",Annihilation,4351
neutral,"as an added twist robert discovers upon meeting wong dai , that the evil man himself has been manipulating our protagonist in order to have him kill wong dai's own tong members and thus , secure the ill gotten gains of wong dai's empire of crime for himself . ",Ferdinand,5894
neutral,"without family and all on her own , she only can confide her troubles to simon ( ray walston ) . ",Paul Apostle of Christ,7738
neutral,both of them create the most important cofee plantation in cuba with a very special philosophy of the slave work and comunity . ,Peter Rabbit,8061
neutral,"in this cinematic concert , mesmerizing images are plucked from everyday reality , then visually altered with state-of-the-art digital techniques . ",Jumanji,6793
neutral,"through an unforeseeable chain of events , jack comes face to face with the boundaries of his carefully constructed existence . ",Tomb Raider,10028
neutral,"as the man descends in to the afterworld , he slowly discovers the answer to the ultimate question of mankind . ",Coco,5735
neutral,the husband meets a man who knows what to do with his sexuality . ,The Last Jedi,690
neutral,"if not , then catch an episode of the new reality series the jedi hunter , as the now australian boba fett crosses the galaxy capturing and eliminating jedi , along with his companion terri fett . ",Love Simon,7207
neutral,"yet , the fellowship is broken and boromir is dead . ",Annihilation,4683
neutral,"she finds jack's captivity an irresistible turn-on and he can't figure out if she's for real , or manipulating him , too . ",Love Simon,7128
neutral,"with voices of poetry , burk juxtaposes thoughts of one's typical ordeals with imagery of what some might consider a defining moment in life . ",Jumanji,6235
neutral,"set in 1986 when best friends harry ( olsen ) and lloyd ( richardson ) were teenagers , this is the madcap comic tale of their attempt to get out of the "" special needs "" department and into regular high school life . ",Black Panther,2449
neutral,"the night of graduation , they open the box and they strike up a conversation . ",Jumanji,6152
neutral,"also , anthony is black and victoria is white , which doesn't sit well with michael , anthony's best friend since childhood and a surrogate older brother . ",The Death of Stalin,8364
neutral,devdas was besotted by her stunning beauty and longed to have her back . ,Ferdinand,5944
neutral,"before long , the bay boy of bowls is turning the sedate and very english pastime upside down with hysterical results . ",Peter Rabbit,8054
neutral,divan follows the filmmaker's effort to retrieve a turn-of-the-century family heir loom - a couch . ,Jumanji,6712
neutral,"his biggest customers are the yorkin family , and they seem to have everything in the world . ",Jumanji,6947
neutral,t&#252 ; rlich accidentally stumbles across some information about his origin and decides to go to klein ischgl in austria . ,Black Panther,2588
neutral,"they have a son , jai , who is loved by everyone and who keeps the house alive . ",Peter Rabbit,8001
neutral,"the only hope against it is a new upgraded t-800 unit , the t-850 , that is sent back by the human resistance . ",Jumanji,6406
neutral,in this trip they find really nice people that will help them to finish their mision . ,Sherlock Gnomes,8186
neutral,"jim finally proposes to michelle , and both families gather for their upcoming wedding . ",Black Panther,2414
neutral,"the narration then examines the nation's colonial history , beginning with the first german missionary in 1901 , the establishment of schools , french occupation following world war i , the paucity of books written by and published by cameroonians , and the repression of the cpu , a leftist organization of the 1950s and 1960s . ",Jumanji,6758
neutral,his intricate paintings of the devil and his elaborate journal entries depicting encounters with him led sigmund freud to diagnose him as one of the first known schizophrenics . ,Tomb Raider,10327
neutral,now the assassin and the cop must join forces - so sue can avenge her sister's death and hong can prove her innocence in a spectacular confrontation at chow nunn's headquarters . . . ,Black Panther,1997
neutral,"the film takes place over the course of a day as anthony , victoria , michael and his wife , sarah , spend the afternoon dining , drinking , and soaking in the hot tub . ",Tomb Raider,10326
neutral,"carlton "" niche "" james ( cory barlog ) tries desperatly to meet women . ",Black Panther,2526
neutral,"legend has it that haizmann made a pact with the devil in 1650 to be his son here on earth , and therefore gained immortality . ",Tomb Raider,9831
neutral,sam and the kids band together and manage to combat the armed thugs and foil lamb's perfectly planned crime . ,Tomb Raider,10250
neutral,her paranoia seeps insidiously into her newfound fantasy life and overwhelms it - destroying everything in its wake . ,Jumanji,6524
neutral,"incredibly , dionysus' unarmed women defeat pentheus' formidable royal army . ",Tomb Raider,10050
neutral,james clayton ( colin farrell ) is one of the top prospects in the new crop of cia recruits . ,Jumanji,6272
neutral,"in their new environment , the men relinquish their frat mentality and realize how hurtful they have been to women over the years . ",Jumanji,6267
neutral,"a week later , jash contacts the police , asking not for a ransom but for retired police inspector mo to be his police contact . ",Jumanji,6268
neutral,"told in five parts to represent each of the five senses , the sheltered 25-year-old learns to understand his own senses and those around him . ",Jumanji,6178
neutral,"marjorie standiford sits on oklahoma's death row , hours away from execution , speaking into a tape recorder , telling her life story . ",Black Panther,2411
neutral,the circles cause a media frenzy and test hess's faith as he journeys to find out the truth behind the crop circles . ,Ready Player One,1665
neutral,julie is a smart and spunky fifteen year old who lost her family to syndicate killers . ,Annihilation,4220
neutral,the bay of love and sorrows is a haunting modern tragedy set on the rural shores of new brunswick's bay of miramichi . ,Coco,5674
neutral,straight into the hands of a man they call the lord of the wolves . ,A Wrinkle in Time,3733
neutral,"unable to let her go quite yet , duncan mimics his dead mother . ",Ready Player One,1212
neutral,"brad gluckman ( kennedy ) is a wannabe rap star from malibu who acts and talks like he's from the "" 'hood . "" ",The Shape of Water,8669
neutral,"nothing makes this woman happy , including her wealthy but passive husband ( tony ) , a pharmaceutical kingpin . ",Jumanji,7034
neutral,dead bodies are being found in the new york harbor . ,Jumanji,6188
neutral,"a seemingly inconistent game of "" taboo "" brings out the vile secrets and sexual desires from a group of six college graduates at a remote mansion where one of them flips out and proceeds to kill the rest in the manner of their secrets . ",The Shape of Water,8475
neutral,"but when those worlds collide , taking the lives of his wife and younger son , sullivan and his surviving son , michael jr . , leave their sedate home life behind and embark on a startling journey of revenge . ",Black Panther,2248
neutral,"he presents himself to be a rich boy , fool her and romance with her . ",Ready Player One,1870
neutral,"one stormy night , they go to get the shoes when calvin and the shoes are struck by lightning . ",Sherlock Gnomes,8175
neutral,"his motives are plain and simple , to meet a woman . ",Peter Rabbit,7969
neutral,she proceeds to an in-depth soul-searching that helps her discover the power of faith and steels her to put up resistance . ,Black Panther,2438
neutral,three astronauts crash land on an earth-like planet after returning from a 7-year long expedition to ganymede . ,Tomb Raider,9679
neutral,"he must use his amateur military skills to beat them to the finish line , and get the tape out in the open . ",The Death of Stalin,8335
neutral,the story is about a woman who works in some sort of facility and one night while she is on late shift the computers go crazy because they have been possesed by a spirit . ,Peter Rabbit,8063
neutral,"throughout the day's move , their two very different groups of friends tangle in conflicts and romance while august tries to figure out who he really wants before it's too late . ",Jumanji,6166
neutral,"things turn dark as racism , paranoia , and the mistress come into play . ",A Wrinkle in Time,3672
neutral,"with an estimate of over 10 , 000 sexual conquests . ",A Wrinkle in Time,3068
neutral,"before long , pazuzu , the demon from the movies , fully possesses the boy and father merrin is the only one who can stop pazuzu's evil plan of world domination . ",Peter Rabbit,8005
neutral,it's all about love is a fresh take on modern love and future life as two lovers struggle in a conspiracy of epic proportions . ,Tomb Raider,9865
neutral,"after a long inventory of break-up mishaps , nick enlists the help of his best friend to plan the perfect escape from his overbearing girlfriend . ",Black Panther,2515
neutral,"in this movie , de niro plays mitch preston , a hard-nosed , hardworking police detective . ",Ready Player One,1409
neutral,but sometimes what we teach our children can be as deadly as not teaching them . ,The Shape of Water,8742
neutral,the action of the story derives from the collision of these two competing worlds . ,A Wrinkle in Time,3421
neutral,he cannot explain her intermittent crying and disturbed reactions . ,Annihilation,4056
neutral,"with the support of her best friend wilma watson and their draft-dodging companion will bacon , emily is able to stand by her convictions in a household dominated by the standards of a salt-of-the-earth father and an unconditionally loving mother . ",A Wrinkle in Time,3477
neutral,"the last executioners of germany , the former east germany , france , hungary , yugoslavia and romania have faced the camera . ",Ferdinand,5947
neutral,"to the horror of her friends and pumpkin's overprotective mother , carolyn falls in love , becoming an outcast in the process . ",Black Panther,2347
neutral,yeh kaisi mohabbat ( ykm ) is a romantic thriller . ,Ready Player One,1887
neutral,can martin regain his better self - and not lose paula ? ,Annihilation,3944
neutral,"when a dozen graves are desecrated in rural texas , five young people in their 20's investigate , eventually ending up being chased by a family of cannibals , led by a towering and insane brute , dressed in human skins , called leatherface . ",The Shape of Water,8524
neutral,when he loses his power the bully becomes victim and blames everyone else for his demise . ,Annihilation,3983
neutral,"through an allegorical 'fable' that is told in parallel with joseph's struggle , we are left to decide for ourselves in the end , who is the crow and who is the wolf . , was someone out to get joseph , was it a stroke of bad luck , or was it all in his head ? ",Peter Rabbit,7882
neutral,but all their training couldn't have prepared them for what they were going to encounter . . . ,Tomb Raider,9754
neutral,"seduction strikes steve and tracy , and steve and sean's lives may never be the same again . ",Annihilation,4016
neutral,"ultimately , she must accept that those she loves can give her love and nothing more and that she must find her own , uncertain way . ",Ready Player One,1063
neutral,"so this race to reach the diamonds becomes deadlier and all three powers - vikrant , guru and anna clash . ",Annihilation,4187
neutral,"a little girl uses her overactive imagination to turn her doll into a real live friend ; but when a monster kidnaps her doll , she must enter a dangerous , surreal world to find the monster and rescue her doll . ",Ready Player One,1838
neutral,"the mystery guests soon unleash a stiff sentence of their own , without parole , teaching the judge the consequence of doing unto others as you would have done unto you . ",Tomb Raider,9915
neutral,"the third , roger corman , flees to the alien countryside where he decides to begin a violent quest to find out the truth behind his mission . ",The Shape of Water,9321
neutral,"these human encyclopedias of cinema see two to five films a day , and from 600 to 2 , 000 films per year . ",Black Panther,2455
neutral,what if he escaped with the intention of joining all those other nazi evil-geniuses in sun-soaked south america ? ,Ferdinand,5995
neutral,"he works as a photocopy clerk under the close watch of his sexy boss sabine , who uses him to his libido's advantage . ",The Shape of Water,8743
neutral,"working in secret , the progressive group organised the 1959 theatre boycott to end segregation in movie theatres in hamilton . ",Black Panther,2028
neutral,"gino and settimo try to repay roberto's hospitality by chasing off a debt collector who wants his property , but their strong arm tactics alarm him and he realises they aren't the pr consultants they claimed to be liquor store night clerk jose ( freddie ganno ) has two dreams : winning the state lottery and winning the heart of a lovely young shoe store salesperson , diana ( christi adams ) . ",Jumanji,6738
neutral,"on earth , a scientist struggling with writing the definitive paper on the scientific concept fails to notice more obvious issues in his personal life . ",Annihilation,3876
neutral,"this film is adapted from the play the fire and the rain by one of india's foremost playwrights , girish karnad . ",Tomb Raider,9678
neutral,"when the popular , restless landon carter is forced to participate in the school drama production he falls in love with jamie sullivan , the daughter of the town's minister . ",Love Simon,7634
neutral,so they hire the lesbian carpet cleaners to rid the evil bitch trasha once and for all . ,Black Panther,1973
neutral,he thinks she is plotting against him with their mutual psychiatrist . ,Coco,5507
neutral,"through a funny , sometimes uncomfortable , and combative evening we learn what that brief romance meant to them and how they feel about the subsequent course of their lives . ",Jumanji,6670
neutral,max finally decides to help the fbi by describing his constant dreams about the kidnapping . ,The Shape of Water,8509
neutral,and what makes lucky invaluable is his ability to teach mudd how to write again . ,The Shape of Water,9248
neutral,but something is very wrong in single and looking land . ,Black Panther,2409
neutral,"josh is about to turn 30 ; he's mentally retarded , and likes to play at being a vampire . ",Black Panther,2662
neutral,"when sai gwai ( turtle , in the english version ) starts working for lmf corporation with his cousin lun , he immediately meets the four "" pork chops "" ( cantonese slang for ugly women ) : mo , mei , hung and pao . ",Coco,5154
neutral,"clearly in over his head with both assignments , landon is forced to ask jamie for help . ",A Wrinkle in Time,3555
neutral,"tommy , who is now a well known activist , has his credibility destroyed by the book which causes their breakup . ",Jumanji,6983
neutral,"after spending the night in the wilderness , sarah runs into peter , a survivalist type dressed in full combat gear , who promises to lead her out of the woods . ",Jumanji,6844
neutral,"one day , butcher lee ( karen allen ) , inez's trusted friend and an amateur mystic of sorts , reveals a vision that inez's one true love is close by . ",Tomb Raider,9499
